transaction_id,complaint_id,timestamp,sender_account,receiver_account,amount,channel,city,state,is_suspicious,risk_score,transaction_velocity
TXN200204,CMP-1083,2025-06-13T18:58:00,ACC00059,ACC00054,4076.79,NEFT,Kanpur,Uttar Pradesh,True,75,3.95
TXN200205,CMP-1083,2025-06-13T20:00:00,ACC00054,ACC00009,3858.79,UPI,Delhi,Delhi,True,81,10.25
TXN200206,CMP-1083,2025-06-13T20:40:00,ACC00009,ACC00031,3798.44,UPI,Hyderabad,Telangana,True,81,5.41
TXN200207,CMP-1084,2025-05-22T13:29:00,ACC00133,ACC00091,2071.76,RTGS,Jaipur,Rajasthan,True,84,3.09
TXN200208,CMP-1084,2025-05-22T14:11:00,ACC00091,ACC00003,2291.78,NEFT,Bengaluru,Karnataka,True,74,11.6
TXN200209,CMP-1084,2025-05-22T15:34:00,ACC00003,ACC00075,2066.04,UPI,Hyderabad,Telangana,True,99,4.88
TXN200210,CMP-1085,2025-04-13T14:26:00,ACC00394,ACC00040,18418.73,UPI,Jaipur,Rajasthan,True,86,8.69
TXN200211,CMP-1085,2025-04-13T15:13:00,ACC00040,ACC00044,12422.48,Wallet,Bengaluru,Karnataka,True,67,11.24
TXN200212,CMP-1087,2025-04-10T11:56:00,ACC00321,ACC00007,2401.16,Wallet,Hyderabad,Telangana,True,84,7.73
TXN200213,CMP-1087,2025-04-10T13:02:00,ACC00007,ACC00077,2208.31,UPI,Hyderabad,Telangana,True,85,11.53
TXN200214,CMP-1088,2025-07-21T09:59:00,ACC00184,ACC00090,27835.55,UPI,Patna,Bihar,True,70,9.6
TXN200215,CMP-1088,2025-07-21T10:47:00,ACC00090,ACC00015,27582.9,NEFT,Delhi,Delhi,True,77,5.39
TXN200216,CMP-1088,2025-07-21T11:47:00,ACC00015,ACC00010,23707.72,IMPS,Lucknow,Uttar Pradesh,True,92,8.7
TXN200217,CMP-1088,2025-07-21T12:03:00,ACC00010,ACC00007,20051.97,Card,Lucknow,Uttar Pradesh,True,78,8.05
TXN200218,CMP-1089,2025-04-07T13:23:00,ACC00228,ACC00070,1709.14,Card,Delhi,Delhi,True,91,7.94
TXN200219,CMP-1089,2025-04-07T14:35:00,ACC00070,ACC00079,1753.61,UPI,Lucknow,Uttar Pradesh,True,82,11.64
TXN200220,CMP-1089,2025-04-07T14:42:00,ACC00079,ACC00081,1559.05,Wallet,Lucknow,Uttar Pradesh,True,99,5.69
TXN200221,CMP-1090,2025-04-24T03:08:00,ACC00357,ACC00075,19436.57,UPI,Patna,Bihar,True,77,4.85
TXN200222,CMP-1090,2025-04-24T03:39:00,ACC00075,ACC00048,25402.93,IMPS,Lucknow,Uttar Pradesh,True,77,9.97
TXN200223,CMP-1090,2025-04-24T04:46:00,ACC00048,ACC00051,23420.94,Card,Patna,Bihar,True,89,5.42
TXN200224,CMP-1091,2025-05-31T15:13:00,ACC00388,ACC00003,5647.81,Wallet,Delhi,Delhi,True,62,6.49
TXN200225,CMP-1091,2025-05-31T16:24:00,ACC00003,ACC00055,4881.53,NEFT,Lucknow,Uttar Pradesh,True,71,4.63
TXN200226,CMP-1091,2025-05-31T17:10:00,ACC00055,ACC00080,3805.57,Card,Jaipur,Rajasthan,True,88,8.56
TXN200227,CMP-1092,2025-03-23T10:01:00,ACC00492,ACC00079,23794.25,Wallet,Delhi,Delhi,True,83,11.59
TXN200228,CMP-1092,2025-03-23T11:06:00,ACC00079,ACC00024,21539.77,Wallet,Bengaluru,Karnataka,True,86,8.91
TXN200229,CMP-1092,2025-03-23T11:27:00,ACC00024,ACC00013,19652.08,Wallet,Mumbai,Maharashtra,True,68,12.0
TXN200230,CMP-1092,2025-03-23T11:56:00,ACC00013,ACC00001,23718.61,RTGS,Kanpur,Uttar Pradesh,True,99,3.45
TXN200231,CMP-1094,2025-04-25T07:13:00,ACC00137,ACC00020,25701.31,RTGS,Hyderabad,Telangana,True,73,7.49
TXN200232,CMP-1094,2025-04-25T08:19:00,ACC00020,ACC00054,27732.53,IMPS,Bengaluru,Karnataka,True,81,9.17
TXN200233,CMP-1094,2025-04-25T09:47:00,ACC00054,ACC00062,33135.21,IMPS,Lucknow,Uttar Pradesh,True,79,10.95
TXN200234,CMP-1095,2025-02-07T11:04:00,ACC00274,ACC00040,8426.74,NEFT,Patna,Bihar,True,86,6.21
TXN200235,CMP-1095,2025-02-07T11:31:00,ACC00040,ACC00016,8345.08,Wallet,Jaipur,Rajasthan,True,77,9.54
TXN200236,CMP-1096,2025-03-07T09:12:00,ACC00304,ACC00047,18235.71,IMPS,Mumbai,Maharashtra,True,65,8.85
TXN200237,CMP-1096,2025-03-07T10:21:00,ACC00047,ACC00075,18094.51,Card,Kanpur,Uttar Pradesh,True,88,7.86
TXN200238,CMP-1096,2025-03-07T11:19:00,ACC00075,ACC00070,15406.86,Wallet,Jaipur,Rajasthan,True,89,6.65
TXN200239,CMP-1097,2025-04-03T13:27:00,ACC00338,ACC00057,6840.43,Wallet,Mumbai,Maharashtra,True,92,5.42
TXN200240,CMP-1097,2025-04-03T13:45:00,ACC00057,ACC00047,7218.33,UPI,Bengaluru,Karnataka,True,79,3.59
TXN200241,CMP-1097,2025-04-03T14:50:00,ACC00047,ACC00001,6831.24,Wallet,Lucknow,Uttar Pradesh,True,89,6.5
TXN200242,CMP-1099,2025-01-09T23:39:00,ACC00197,ACC00063,2245.55,IMPS,Bengaluru,Karnataka,True,78,7.72
TXN200243,CMP-1099,2025-01-10T01:05:00,ACC00063,ACC00044,2712.77,UPI,Jaipur,Rajasthan,True,67,11.85
TXN200244,CMP-1099,2025-01-10T01:57:00,ACC00044,ACC00025,2234.52,IMPS,Hyderabad,Telangana,True,89,6.14
TXN200245,CMP-1100,2025-01-14T16:23:00,ACC00354,ACC00050,1663.58,RTGS,Jaipur,Rajasthan,True,83,10.87
TXN200246,CMP-1100,2025-01-14T17:31:00,ACC00050,ACC00089,1609.98,Wallet,Jaipur,Rajasthan,True,89,7.83
TXN200247,CMP-1100,2025-01-14T18:38:00,ACC00089,ACC00060,1893.75,Wallet,Kanpur,Uttar Pradesh,True,80,7.25
TXN200248,CMP-1100,2025-01-14T20:00:00,ACC00060,ACC00077,1895.61,Card,Jaipur,Rajasthan,True,82,9.62
TXN200249,CMP-1101,2025-01-24T02:11:00,ACC00124,ACC00063,23549.69,Card,Lucknow,Uttar Pradesh,True,75,10.73
TXN200250,CMP-1101,2025-01-24T02:43:00,ACC00063,ACC00013,21173.56,Card,Bengaluru,Karnataka,True,77,11.33
TXN200251,CMP-1102,2025-04-14T12:18:00,ACC00155,ACC00033,696.49,IMPS,Bengaluru,Karnataka,True,88,3.55
TXN200252,CMP-1102,2025-04-14T13:45:00,ACC00033,ACC00082,687.43,Card,Bengaluru,Karnataka,True,94,6.03
TXN200253,CMP-1103,2025-05-16T08:49:00,ACC00305,ACC00071,1434.99,RTGS,Jaipur,Rajasthan,True,68,9.27
TXN200254,CMP-1103,2025-05-16T09:57:00,ACC00071,ACC00061,1251.11,RTGS,Patna,Bihar,True,87,5.86
TXN200255,CMP-1104,2025-02-04T03:46:00,ACC00297,ACC00097,3707.09,IMPS,Lucknow,Uttar Pradesh,True,86,5.33
TXN200256,CMP-1104,2025-02-04T04:41:00,ACC00097,ACC00051,4134.51,NEFT,Lucknow,Uttar Pradesh,True,76,6.63
TXN200257,CMP-1106,2025-03-03T00:02:00,ACC00486,ACC00077,7942.33,UPI,Delhi,Delhi,True,83,10.37
TXN200258,CMP-1106,2025-03-03T00:35:00,ACC00077,ACC00045,9925.78,IMPS,Kanpur,Uttar Pradesh,True,71,7.95
TXN200259,CMP-1107,2025-09-12T08:43:00,ACC00119,ACC00042,3966.22,Wallet,Jaipur,Rajasthan,True,78,8.73
TXN200260,CMP-1107,2025-09-12T10:06:00,ACC00042,ACC00024,4514.77,UPI,Lucknow,Uttar Pradesh,True,74,8.96
TXN200261,CMP-1107,2025-09-12T11:28:00,ACC00024,ACC00081,5065.18,IMPS,Bengaluru,Karnataka,True,60,7.52
TXN200262,CMP-1110,2025-02-11T15:06:00,ACC00462,ACC00060,8322.17,NEFT,Mumbai,Maharashtra,True,72,5.25
TXN200263,CMP-1110,2025-02-11T15:41:00,ACC00060,ACC00022,7590.22,NEFT,Bengaluru,Karnataka,True,76,9.26
TXN200264,CMP-1110,2025-02-11T16:19:00,ACC00022,ACC00028,10178.52,IMPS,Bengaluru,Karnataka,True,99,3.26
TXN200265,CMP-1111,2025-09-16T19:10:00,ACC00313,ACC00092,3373.6,NEFT,Delhi,Delhi,True,86,7.02
TXN200266,CMP-1111,2025-09-16T19:33:00,ACC00092,ACC00022,2749.38,UPI,Mumbai,Maharashtra,True,80,7.27
TXN200267,CMP-1113,2025-08-17T07:26:00,ACC00398,ACC00067,3065.67,NEFT,Bengaluru,Karnataka,True,73,11.1
TXN200268,CMP-1113,2025-08-17T07:38:00,ACC00067,ACC00084,2683.23,NEFT,Hyderabad,Telangana,True,85,3.51
TXN200269,CMP-1113,2025-08-17T08:40:00,ACC00084,ACC00014,2491.05,IMPS,Jaipur,Rajasthan,True,64,8.97
TXN200270,CMP-1114,2025-03-19T15:22:00,ACC00448,ACC00073,11771.73,Wallet,Patna,Bihar,True,98,7.72
TXN200271,CMP-1114,2025-03-19T16:22:00,ACC00073,ACC00085,14019.01,RTGS,Delhi,Delhi,True,77,9.9
TXN200272,CMP-1114,2025-03-19T17:30:00,ACC00085,ACC00021,11571.9,UPI,Mumbai,Maharashtra,True,74,10.36
TXN200273,CMP-1115,2025-06-08T13:51:00,ACC00325,ACC00019,11906.24,IMPS,Patna,Bihar,True,79,11.53
TXN200274,CMP-1115,2025-06-08T14:47:00,ACC00019,ACC00025,8461.09,RTGS,Jaipur,Rajasthan,True,72,6.66
TXN200275,CMP-1116,2025-06-05T14:02:00,ACC00476,ACC00090,2392.41,RTGS,Bengaluru,Karnataka,True,74,8.42
TXN200276,CMP-1116,2025-06-05T14:49:00,ACC00090,ACC00076,2354.42,UPI,Bengaluru,Karnataka,True,82,9.52
TXN200277,CMP-1116,2025-06-05T15:10:00,ACC00076,ACC00054,2996.16,Wallet,Kanpur,Uttar Pradesh,True,77,6.88
TXN200278,CMP-1117,2025-06-02T04:39:00,ACC00439,ACC00048,14891.93,IMPS,Lucknow,Uttar Pradesh,True,66,8.27
TXN200279,CMP-1117,2025-06-02T05:28:00,ACC00048,ACC00041,12466.54,RTGS,Kanpur,Uttar Pradesh,True,84,3.59
TXN200280,CMP-1118,2025-05-11T13:35:00,ACC00379,ACC00098,721.8,Wallet,Hyderabad,Telangana,True,96,6.49
TXN200281,CMP-1118,2025-05-11T14:47:00,ACC00098,ACC00065,552.48,IMPS,Delhi,Delhi,True,78,3.66
TXN200282,CMP-1120,2025-07-06T13:12:00,ACC00460,ACC00090,2546.24,UPI,Mumbai,Maharashtra,True,86,8.82
TXN200283,CMP-1120,2025-07-06T14:31:00,ACC00090,ACC00084,2164.64,Wallet,Patna,Bihar,True,99,10.48
TXN200284,CMP-1120,2025-07-06T15:20:00,ACC00084,ACC00078,3093.25,RTGS,Jaipur,Rajasthan,True,92,3.39
TXN200285,CMP-1121,2025-08-22T01:27:00,ACC00247,ACC00086,5136.32,IMPS,Jaipur,Rajasthan,True,80,9.77
TXN200286,CMP-1121,2025-08-22T02:17:00,ACC00086,ACC00066,4004.46,RTGS,Jaipur,Rajasthan,True,76,5.68
TXN200287,CMP-1121,2025-08-22T03:19:00,ACC00066,ACC00059,3504.2,Wallet,Hyderabad,Telangana,True,76,10.19
TXN200288,CMP-1122,2025-04-09T04:29:00,ACC00248,ACC00091,738.88,Wallet,Patna,Bihar,True,93,7.34
TXN200289,CMP-1122,2025-04-09T05:35:00,ACC00091,ACC00063,739.8,RTGS,Lucknow,Uttar Pradesh,True,64,8.49
TXN200290,CMP-1122,2025-04-09T05:42:00,ACC00063,ACC00060,590.89,IMPS,Bengaluru,Karnataka,True,70,5.04
TXN200291,CMP-1122,2025-04-09T06:21:00,ACC00060,ACC00034,855.77,IMPS,Hyderabad,Telangana,True,71,10.19
TXN200292,CMP-1123,2025-02-13T14:24:00,ACC00482,ACC00025,33652.12,IMPS,Kanpur,Uttar Pradesh,True,71,7.48
TXN200293,CMP-1123,2025-02-13T15:06:00,ACC00025,ACC00051,30531.72,Card,Patna,Bihar,True,69,4.17
TXN200294,CMP-1124,2025-08-30T12:44:00,ACC00170,ACC00094,1593.5,Wallet,Delhi,Delhi,True,88,10.98
TXN200295,CMP-1124,2025-08-30T14:04:00,ACC00094,ACC00020,1631.64,IMPS,Delhi,Delhi,True,93,3.32
TXN200296,CMP-1124,2025-08-30T14:10:00,ACC00020,ACC00047,1436.96,NEFT,Hyderabad,Telangana,True,83,10.72
TXN200297,CMP-1124,2025-08-30T14:55:00,ACC00047,ACC00032,1047.47,Wallet,Jaipur,Rajasthan,True,68,3.1
TXN200298,CMP-1125,2025-07-06T10:01:00,ACC00426,ACC00012,1300.78,UPI,Hyderabad,Telangana,True,77,4.6
TXN200299,CMP-1125,2025-07-06T11:21:00,ACC00012,ACC00075,1108.42,Wallet,Jaipur,Rajasthan,True,87,4.29
TXN200300,CMP-1128,2025-01-23T19:59:00,ACC00373,ACC00004,7464.49,Card,Patna,Bihar,True,86,9.64
TXN200301,CMP-1128,2025-01-23T21:18:00,ACC00004,ACC00058,5964.16,NEFT,Hyderabad,Telangana,True,80,9.73
TXN200302,CMP-1128,2025-01-23T22:12:00,ACC00058,ACC00060,5046.09,NEFT,Kanpur,Uttar Pradesh,True,69,11.67
TXN200303,CMP-1130,2025-06-04T19:19:00,ACC00119,ACC00072,1014.75,Card,Bengaluru,Karnataka,True,72,11.24
TXN200304,CMP-1130,2025-06-04T20:14:00,ACC00072,ACC00003,1201.19,NEFT,Delhi,Delhi,True,79,3.58
TXN200305,CMP-1130,2025-06-04T21:41:00,ACC00003,ACC00022,1123.74,NEFT,Delhi,Delhi,True,99,8.04
TXN200306,CMP-1131,2025-04-04T21:27:00,ACC00428,ACC00063,4878.07,Wallet,Delhi,Delhi,True,84,7.6
TXN200307,CMP-1131,2025-04-04T22:40:00,ACC00063,ACC00065,4148.94,NEFT,Bengaluru,Karnataka,True,75,8.43
TXN200308,CMP-1131,2025-04-04T22:46:00,ACC00065,ACC00066,4619.94,UPI,Delhi,Delhi,True,83,8.29
TXN200309,CMP-1132,2025-03-08T07:16:00,ACC00239,ACC00014,7888.36,UPI,Bengaluru,Karnataka,True,64,7.97
TXN200310,CMP-1132,2025-03-08T07:55:00,ACC00014,ACC00047,8842.34,NEFT,Bengaluru,Karnataka,True,86,11.47
TXN200311,CMP-1133,2025-06-24T20:18:00,ACC00467,ACC00094,2098.95,RTGS,Kanpur,Uttar Pradesh,True,71,6.69
TXN200312,CMP-1133,2025-06-24T20:32:00,ACC00094,ACC00042,2124.99,IMPS,Mumbai,Maharashtra,True,76,5.34
TXN200313,CMP-1133,2025-06-24T20:58:00,ACC00042,ACC00032,2298.16,RTGS,Kanpur,Uttar Pradesh,True,98,4.69
TXN200314,CMP-1133,2025-06-24T21:34:00,ACC00032,ACC00038,1815.59,UPI,Kanpur,Uttar Pradesh,True,91,10.1
TXN200315,CMP-1134,2025-04-21T04:14:00,ACC00189,ACC00081,7991.7,Card,Lucknow,Uttar Pradesh,True,67,10.42
TXN200316,CMP-1134,2025-04-21T04:27:00,ACC00081,ACC00044,5042.54,Card,Mumbai,Maharashtra,True,82,9.0
TXN200317,CMP-1134,2025-04-21T05:40:00,ACC00044,ACC00051,6141.14,Card,Bengaluru,Karnataka,True,87,3.49
TXN200318,CMP-1135,2025-05-03T12:55:00,ACC00144,ACC00012,2377.18,RTGS,Bengaluru,Karnataka,True,80,10.2
TXN200319,CMP-1135,2025-05-03T14:19:00,ACC00012,ACC00093,2236.9,Card,Bengaluru,Karnataka,True,69,9.73
TXN200320,CMP-1136,2025-03-01T05:26:00,ACC00227,ACC00049,801.41,Card,Hyderabad,Telangana,True,80,10.68
TXN200321,CMP-1136,2025-03-01T06:03:00,ACC00049,ACC00076,786.13,NEFT,Delhi,Delhi,True,67,11.42
TXN200322,CMP-1136,2025-03-01T06:17:00,ACC00076,ACC00071,887.31,NEFT,Bengaluru,Karnataka,True,64,5.6
TXN200323,CMP-1136,2025-03-01T07:11:00,ACC00071,ACC00097,822.08,Card,Patna,Bihar,True,80,9.47
TXN200324,CMP-1137,2025-06-14T01:33:00,ACC00398,ACC00001,2720.7,Card,Lucknow,Uttar Pradesh,True,96,5.79
TXN200325,CMP-1137,2025-06-14T02:21:00,ACC00001,ACC00057,2154.89,NEFT,Mumbai,Maharashtra,True,60,10.7
TXN200326,CMP-1138,2025-06-05T17:03:00,ACC00131,ACC00059,510.46,UPI,Hyderabad,Telangana,True,68,3.97
TXN200327,CMP-1138,2025-06-05T17:51:00,ACC00059,ACC00016,517.89,RTGS,Jaipur,Rajasthan,True,65,11.93
TXN200328,CMP-1138,2025-06-05T18:15:00,ACC00016,ACC00039,523.48,NEFT,Bengaluru,Karnataka,True,94,10.33
TXN200329,CMP-1138,2025-06-05T18:39:00,ACC00039,ACC00095,369.92,Card,Patna,Bihar,True,68,9.44
TXN200330,CMP-1139,2025-07-08T00:17:00,ACC00453,ACC00037,10713.57,RTGS,Kanpur,Uttar Pradesh,True,69,6.85
TXN200331,CMP-1139,2025-07-08T01:24:00,ACC00037,ACC00097,10720.83,NEFT,Lucknow,Uttar Pradesh,True,78,5.96
TXN200332,CMP-1139,2025-07-08T01:44:00,ACC00097,ACC00052,11088.78,Wallet,Lucknow,Uttar Pradesh,True,61,9.34
TXN200333,CMP-1139,2025-07-08T01:51:00,ACC00052,ACC00098,8355.67,IMPS,Mumbai,Maharashtra,True,91,3.68
TXN200334,CMP-1140,2025-06-06T08:05:00,ACC00344,ACC00095,5492.46,Wallet,Patna,Bihar,True,81,3.96
TXN200335,CMP-1140,2025-06-06T09:21:00,ACC00095,ACC00072,4341.04,Card,Bengaluru,Karnataka,True,48,8.93
TXN200336,CMP-1140,2025-06-06T10:36:00,ACC00072,ACC00080,4692.83,Card,Delhi,Delhi,True,94,7.35
TXN200337,CMP-1141,2025-03-10T15:14:00,ACC00487,ACC00085,523.05,UPI,Jaipur,Rajasthan,True,62,10.21
TXN200338,CMP-1141,2025-03-10T16:16:00,ACC00085,ACC00049,712.02,Wallet,Hyderabad,Telangana,True,99,8.66
TXN200339,CMP-1141,2025-03-10T17:25:00,ACC00049,ACC00024,655.23,RTGS,Kanpur,Uttar Pradesh,True,88,6.21
TXN200340,CMP-1141,2025-03-10T18:02:00,ACC00024,ACC00060,661.7,UPI,Mumbai,Maharashtra,True,73,3.63
TXN200341,CMP-1142,2025-04-06T08:09:00,ACC00369,ACC00090,1475.52,Wallet,Mumbai,Maharashtra,True,93,8.84
TXN200342,CMP-1142,2025-04-06T09:11:00,ACC00090,ACC00086,1196.43,UPI,Hyderabad,Telangana,True,73,3.89
TXN200343,CMP-1144,2025-03-12T15:14:00,ACC00366,ACC00087,1330.45,IMPS,Delhi,Delhi,True,99,4.55
TXN200344,CMP-1144,2025-03-12T15:51:00,ACC00087,ACC00023,982.74,Card,Kanpur,Uttar Pradesh,True,86,9.5
TXN200345,CMP-1145,2025-04-29T05:18:00,ACC00361,ACC00007,3479.05,NEFT,Delhi,Delhi,True,73,7.6
TXN200346,CMP-1145,2025-04-29T06:11:00,ACC00007,ACC00030,2952.77,Card,Lucknow,Uttar Pradesh,True,79,9.81
TXN200347,CMP-1146,2025-04-05T23:30:00,ACC00388,ACC00059,464.06,IMPS,Jaipur,Rajasthan,True,86,7.84
TXN200348,CMP-1146,2025-04-05T23:47:00,ACC00059,ACC00067,468.08,Card,Patna,Bihar,True,76,11.76
TXN200349,CMP-1146,2025-04-06T00:59:00,ACC00067,ACC00001,361.73,IMPS,Delhi,Delhi,True,79,11.18
TXN200350,CMP-1147,2025-05-31T03:20:00,ACC00302,ACC00000,4575.59,Card,Hyderabad,Telangana,True,71,6.72
TXN200351,CMP-1147,2025-05-31T03:49:00,ACC00000,ACC00069,3891.27,RTGS,Delhi,Delhi,True,97,7.58
TXN200352,CMP-1148,2025-07-16T05:21:00,ACC00316,ACC00008,796.66,IMPS,Kanpur,Uttar Pradesh,True,72,6.73
TXN200353,CMP-1148,2025-07-16T05:35:00,ACC00008,ACC00027,531.03,Card,Hyderabad,Telangana,True,89,8.19
TXN200354,CMP-1148,2025-07-16T06:04:00,ACC00027,ACC00017,540.79,IMPS,Kanpur,Uttar Pradesh,True,83,6.41
TXN200355,CMP-1149,2025-08-02T00:35:00,ACC00116,ACC00023,243.34,RTGS,Hyderabad,Telangana,True,98,9.05
TXN200356,CMP-1149,2025-08-02T01:09:00,ACC00023,ACC00026,260.12,NEFT,Bengaluru,Karnataka,True,80,7.25
TXN200357,CMP-1149,2025-08-02T02:28:00,ACC00026,ACC00065,215.74,UPI,Mumbai,Maharashtra,True,89,10.24
TXN200358,CMP-1149,2025-08-02T03:41:00,ACC00065,ACC00092,245.88,Card,Delhi,Delhi,True,76,9.24
TXN200359,CMP-1151,2025-06-24T02:18:00,ACC00160,ACC00068,10985.94,Wallet,Jaipur,Rajasthan,True,98,6.64
TXN200360,CMP-1151,2025-06-24T03:32:00,ACC00068,ACC00078,7833.73,Wallet,Hyderabad,Telangana,True,76,8.95
TXN200361,CMP-1151,2025-06-24T04:10:00,ACC00078,ACC00031,8079.73,Card,Hyderabad,Telangana,True,64,9.21
TXN200362,CMP-1152,2025-08-13T15:16:00,ACC00101,ACC00038,799.98,NEFT,Hyderabad,Telangana,True,68,9.08
TXN200363,CMP-1152,2025-08-13T15:42:00,ACC00038,ACC00005,737.97,NEFT,Kanpur,Uttar Pradesh,True,95,4.5
TXN200364,CMP-1152,2025-08-13T15:48:00,ACC00005,ACC00095,724.29,Card,Mumbai,Maharashtra,True,87,11.12
TXN200365,CMP-1152,2025-08-13T15:59:00,ACC00095,ACC00011,1046.09,Card,Bengaluru,Karnataka,True,71,5.05
TXN200366,CMP-1153,2025-01-17T03:17:00,ACC00217,ACC00044,1961.63,RTGS,Patna,Bihar,True,90,6.62
TXN200367,CMP-1153,2025-01-17T03:28:00,ACC00044,ACC00080,1903.82,Card,Patna,Bihar,True,73,8.55
TXN200368,CMP-1154,2025-04-10T08:59:00,ACC00116,ACC00053,3984.81,UPI,Patna,Bihar,True,87,10.77
TXN200369,CMP-1154,2025-04-10T10:21:00,ACC00053,ACC00023,4792.82,RTGS,Lucknow,Uttar Pradesh,True,75,4.38
TXN200370,CMP-1154,2025-04-10T11:16:00,ACC00023,ACC00090,3738.53,IMPS,Mumbai,Maharashtra,True,86,3.16
TXN200371,CMP-1154,2025-04-10T12:40:00,ACC00090,ACC00073,2901.44,NEFT,Kanpur,Uttar Pradesh,True,86,9.19
TXN200372,CMP-1155,2025-08-03T06:16:00,ACC00134,ACC00004,6093.98,RTGS,Bengaluru,Karnataka,True,86,10.46
TXN200373,CMP-1155,2025-08-03T06:46:00,ACC00004,ACC00009,5918.16,Card,Patna,Bihar,True,89,5.46
TXN200374,CMP-1155,2025-08-03T07:29:00,ACC00009,ACC00090,5922.16,Wallet,Delhi,Delhi,True,79,6.64
TXN200375,CMP-1155,2025-08-03T08:13:00,ACC00090,ACC00093,4332.32,NEFT,Delhi,Delhi,True,99,5.55
TXN200376,CMP-1156,2025-05-30T13:43:00,ACC00305,ACC00069,3632.87,NEFT,Patna,Bihar,True,70,6.49
TXN200377,CMP-1156,2025-05-30T14:08:00,ACC00069,ACC00064,4503.71,Card,Mumbai,Maharashtra,True,78,7.7
TXN200378,CMP-1157,2025-04-14T12:26:00,ACC00219,ACC00093,18506.5,UPI,Hyderabad,Telangana,True,80,7.14
TXN200379,CMP-1157,2025-04-14T12:56:00,ACC00093,ACC00026,14678.61,UPI,Delhi,Delhi,True,61,8.31
TXN200380,CMP-1157,2025-04-14T13:04:00,ACC00026,ACC00064,22061.6,RTGS,Hyderabad,Telangana,True,82,7.34
TXN200381,CMP-1158,2025-05-19T18:09:00,ACC00221,ACC00018,2504.42,Card,Bengaluru,Karnataka,True,68,3.39
TXN200382,CMP-1158,2025-05-19T19:25:00,ACC00018,ACC00044,2634.01,Card,Lucknow,Uttar Pradesh,True,68,5.48
TXN200383,CMP-1158,2025-05-19T20:52:00,ACC00044,ACC00096,2170.19,UPI,Kanpur,Uttar Pradesh,True,78,11.98
TXN200384,CMP-1159,2025-08-01T08:01:00,ACC00253,ACC00071,8443.85,IMPS,Jaipur,Rajasthan,True,60,11.72
TXN200385,CMP-1159,2025-08-01T09:07:00,ACC00071,ACC00091,6969.24,RTGS,Hyderabad,Telangana,True,71,3.95
TXN200386,CMP-1160,2025-05-30T12:11:00,ACC00384,ACC00044,9504.48,UPI,Bengaluru,Karnataka,True,84,5.94
TXN200387,CMP-1160,2025-05-30T12:16:00,ACC00044,ACC00060,10932.83,RTGS,Hyderabad,Telangana,True,79,4.02
TXN200388,CMP-1160,2025-05-30T13:27:00,ACC00060,ACC00008,9963.14,IMPS,Hyderabad,Telangana,True,95,3.74
TXN200389,CMP-1161,2025-02-06T22:10:00,ACC00456,ACC00019,1739.24,UPI,Delhi,Delhi,True,85,7.31
TXN200390,CMP-1161,2025-02-06T23:32:00,ACC00019,ACC00021,2142.35,IMPS,Kanpur,Uttar Pradesh,True,73,7.74
TXN200391,CMP-1161,2025-02-07T00:41:00,ACC00021,ACC00022,1559.35,UPI,Patna,Bihar,True,88,11.26
TXN200392,CMP-1162,2025-09-05T20:00:00,ACC00223,ACC00038,1560.46,RTGS,Lucknow,Uttar Pradesh,True,87,8.14
TXN200393,CMP-1162,2025-09-05T20:08:00,ACC00038,ACC00009,1605.33,RTGS,Kanpur,Uttar Pradesh,True,80,8.63
TXN200394,CMP-1163,2025-05-05T12:11:00,ACC00387,ACC00053,3086.13,NEFT,Mumbai,Maharashtra,True,89,8.9
TXN200395,CMP-1163,2025-05-05T12:36:00,ACC00053,ACC00057,2939.19,IMPS,Lucknow,Uttar Pradesh,True,82,10.38
TXN200396,CMP-1164,2025-07-21T02:32:00,ACC00230,ACC00082,8669.63,RTGS,Lucknow,Uttar Pradesh,True,99,5.59
TXN200397,CMP-1164,2025-07-21T03:39:00,ACC00082,ACC00068,6055.91,RTGS,Delhi,Delhi,True,51,10.78
TXN200398,CMP-1164,2025-07-21T04:35:00,ACC00068,ACC00027,7688.58,Card,Kanpur,Uttar Pradesh,True,79,4.19
TXN200399,CMP-1164,2025-07-21T05:44:00,ACC00027,ACC00056,6275.75,Card,Lucknow,Uttar Pradesh,True,74,11.14
TXN200400,CMP-1165,2025-08-16T07:13:00,ACC00374,ACC00024,3759.39,Card,Bengaluru,Karnataka,True,90,3.91
TXN200401,CMP-1165,2025-08-16T08:39:00,ACC00024,ACC00000,4141.46,IMPS,Jaipur,Rajasthan,True,63,7.1
TXN200402,CMP-1165,2025-08-16T10:07:00,ACC00000,ACC00006,3101.33,IMPS,Bengaluru,Karnataka,True,70,5.83
TXN200403,CMP-1165,2025-08-16T10:53:00,ACC00006,ACC00099,3558.08,UPI,Lucknow,Uttar Pradesh,True,77,7.24
TXN200404,CMP-1166,2025-04-05T09:26:00,ACC00137,ACC00097,1045.61,NEFT,Bengaluru,Karnataka,True,77,4.02
TXN200405,CMP-1166,2025-04-05T10:35:00,ACC00097,ACC00003,937.94,RTGS,Delhi,Delhi,True,76,10.29
TXN200406,CMP-1166,2025-04-05T10:59:00,ACC00003,ACC00001,791.35,IMPS,Delhi,Delhi,True,85,5.39
TXN200407,CMP-1168,2025-03-19T11:07:00,ACC00479,ACC00096,1853.16,Card,Delhi,Delhi,True,79,10.87
TXN200408,CMP-1168,2025-03-19T11:49:00,ACC00096,ACC00021,1870.98,NEFT,Jaipur,Rajasthan,True,61,6.78
