transaction_id,complaint_id,account_id,amount,timestamp,hour,day_of_week,transaction_type,sender_account,receiver_account,previous_withdrawal_location,distance_from_previous_location,withdrawal_frequency,average_withdrawal_amount,account_age_days,transaction_velocity,linked_accounts,device_count,location_id,latitude,longitude,historical_location_frequency,time_since_last_withdrawal,is_hotspot_location,risk_label
TXN100532,CMP-1532,ACC00075,10220.41,2025-04-30T23:00:00,23,2,RTGS,ACC00448,ACC00075,ATM-KAN-087,379.63,2,3854.47,71,1.77,50,7,ATM-DEL-002,28.490067,77.085158,9,30.63,True,HIGH
TXN100533,CMP-1533,ACC00028,3990.47,2025-07-14T03:00:00,3,0,Card,ACC00134,ACC00028,ATM-LUC-043,95.98,2,5314.55,196,3.08,57,8,ATM-KAN-014,26.483169,80.168622,20,58.96,True,LOW
TXN100534,CMP-1534,ACC00001,14444.99,2025-03-10T09:00:00,9,0,Wallet,ACC00280,ACC00001,ATM-LUC-071,465.87,5,2250.07,178,5.08,78,6,ATM-PAT-003,25.43501,85.269423,23,48.05,True,HIGH
TXN100535,CMP-1535,ACC00095,5296.44,2025-07-23T10:00:00,10,2,UPI,ACC00147,ACC00095,ATM-MUM-019,1107.59,3,7787.9,37,6.12,61,6,ATM-KAN-014,26.483169,80.168622,21,49.4,True,LOW
TXN100536,CMP-1536,ACC00027,2353.31,2025-07-11T10:00:00,10,4,RTGS,ACC00343,ACC00027,ATM-DEL-000,391.72,2,4291.99,49,3.18,64,4,ATM-KAN-069,26.400807,80.501742,2,20.81,False,LOW
TXN100537,CMP-1537,ACC00030,72722.48,2025-07-14T19:00:00,19,0,RTGS,ACC00355,ACC00030,ATM-DEL-086,16.09,1,4269.61,53,6.07,62,5,ATM-DEL-013,28.505783,77.214124,15,0.8,True,MEDIUM
TXN100538,CMP-1538,ACC00079,3549.24,2025-03-21T07:00:00,7,4,Wallet,ACC00203,ACC00079,ATM-MUM-042,1460.04,3,2223.07,38,6.05,66,5,ATM-PAT-008,25.523627,85.146512,16,6.24,True,MEDIUM
TXN100540,CMP-1540,ACC00063,715.87,2025-02-04T12:00:00,12,1,IMPS,ACC00290,ACC00063,ATM-HYD-052,1230.44,2,2052.38,10,3.62,72,4,ATM-DEL-011,28.539072,77.16089,16,31.8,True,LOW
TXN100542,CMP-1542,ACC00054,30233.35,2025-06-25T03:00:00,3,2,NEFT,ACC00127,ACC00054,ATM-LUC-071,433.36,3,4424.71,4,4.08,59,5,ATM-PAT-006,25.713779,85.034042,20,27.05,True,CRITICAL
TXN100544,CMP-1544,ACC00001,3529.32,2025-06-14T11:00:00,11,5,RTGS,ACC00261,ACC00001,ATM-MUM-083,1470.85,5,2695.43,176,6.03,78,6,ATM-PAT-003,25.43501,85.269423,22,16.22,True,LOW
TXN100545,CMP-1545,ACC00033,4950.09,2025-08-12T11:00:00,11,1,UPI,ACC00266,ACC00033,ATM-DEL-013,6.38,1,4380.36,27,2.84,60,4,ATM-DEL-011,28.539072,77.16089,15,57.32,True,MEDIUM
TXN100547,CMP-1547,ACC00047,2775.73,2025-01-29T22:00:00,22,2,Wallet,ACC00314,ACC00047,ATM-BEN-020,1759.76,2,6781.1,64,8.16,67,7,ATM-DEL-010,28.654167,77.079218,17,51.78,True,LOW
TXN100548,CMP-1548,ACC00073,5457.1,2025-06-17T23:00:00,23,1,Wallet,ACC00192,ACC00073,ATM-BEN-062,1522.22,2,3774.85,73,7.84,68,7,ATM-KAN-007,26.335357,80.217926,11,68.2,True,LOW
TXN100549,CMP-1549,ACC00048,1130.47,2025-07-14T19:00:00,19,0,RTGS,ACC00220,ACC00048,ATM-KAN-026,375.51,2,1489.15,106,4.81,70,6,ATM-DEL-000,28.568734,77.371257,14,66.52,True,LOW
TXN100550,CMP-1550,ACC00017,9908.11,2025-01-12T13:00:00,13,6,Card,ACC00190,ACC00017,ATM-MUM-049,1473.04,3,6616.68,125,4.08,70,5,ATM-PAT-006,25.713779,85.034042,19,35.66,True,LOW
TXN100551,CMP-1551,ACC00071,548.65,2025-01-16T16:00:00,16,3,RTGS,ACC00349,ACC00071,ATM-MUM-083,1158.22,1,4778.12,30,5.05,51,7,ATM-DEL-010,28.654167,77.079218,16,6.05,True,LOW
TXN100552,CMP-1552,ACC00027,7962.74,2025-06-28T21:00:00,21,5,IMPS,ACC00453,ACC00027,ATM-BEN-061,1750.77,3,3606.77,29,6.9,64,3,ATM-DEL-004,28.650301,77.283906,12,68.17,True,LOW
TXN100553,CMP-1553,ACC00033,8015.09,2025-08-18T14:00:00,14,0,IMPS,ACC00330,ACC00033,ATM-MUM-083,1165.85,1,5032.28,35,2.87,58,3,ATM-DEL-004,28.650301,77.283906,11,37.61,True,MEDIUM
TXN100554,CMP-1554,ACC00015,6085.25,2025-01-21T17:00:00,17,1,Wallet,ACC00276,ACC00015,ATM-DEL-041,16.7,1,8255.42,24,2.63,69,8,ATM-DEL-013,28.505783,77.214124,14,31.59,True,LOW
TXN100555,CMP-1555,ACC00041,5888.46,2025-07-02T01:00:00,1,2,UPI,ACC00499,ACC00041,ATM-LUC-043,457.65,2,1865.88,25,4.09,65,6,ATM-PAT-003,25.43501,85.269423,21,71.5,True,LOW
TXN100556,CMP-1556,ACC00036,12303.65,2025-06-10T05:00:00,5,1,Card,ACC00140,ACC00036,ATM-KAN-087,370.4,4,4704.96,8,5.63,54,8,ATM-DEL-013,28.505783,77.214124,14,9.24,True,CRITICAL
TXN100557,CMP-1557,ACC00073,1612.7,2025-05-11T23:00:00,23,6,IMPS,ACC00315,ACC00073,ATM-HYD-091,1124.53,2,3116.25,50,6.67,68,6,ATM-PAT-006,25.713779,85.034042,19,20.1,True,MEDIUM
TXN100558,CMP-1558,ACC00040,3716.5,2025-07-28T21:00:00,21,0,NEFT,ACC00275,ACC00040,ATM-PAT-076,854.16,4,2686.84,4,5.01,66,7,ATM-DEL-013,28.505783,77.214124,14,15.89,True,LOW
TXN100560,CMP-1560,ACC00002,3329.35,2025-09-02T18:00:00,18,1,Card,ACC00311,ACC00002,ATM-PAT-028,24.26,3,3384.49,157,5.47,48,6,ATM-PAT-003,25.43501,85.269423,23,16.45,True,LOW
TXN100561,CMP-1561,ACC00010,10969.81,2025-04-24T09:00:00,9,3,RTGS,ACC00480,ACC00010,ATM-HYD-044,1125.15,3,3680.73,34,6.95,64,5,ATM-PAT-008,25.523627,85.146512,17,22.01,True,HIGH
TXN100563,CMP-1563,ACC00019,4346.98,2025-02-13T11:00:00,11,3,RTGS,ACC00153,ACC00019,ATM-BEN-085,1564.68,0,4312.9,49,5.14,64,6,ATM-LUC-005,26.67411,81.115368,14,18.21,True,LOW
TXN100564,CMP-1564,ACC00056,8934.06,2025-05-18T23:00:00,23,6,IMPS,ACC00226,ACC00056,ATM-LUC-025,412.07,4,3937.18,52,6.83,61,7,ATM-DEL-004,28.650301,77.283906,11,23.55,True,LOW
TXN100565,CMP-1565,ACC00045,3000.13,2025-02-27T00:00:00,0,3,NEFT,ACC00114,ACC00045,ATM-DEL-094,407.88,2,5967.51,57,5.31,70,4,ATM-KAN-012,26.434085,80.434563,17,37.92,True,MEDIUM
TXN100567,CMP-1567,ACC00072,2870.57,2025-01-20T23:00:00,23,0,Card,ACC00423,ACC00072,ATM-BEN-088,839.2,6,9528.29,7,4.82,70,3,ATM-MUM-009,19.0515,72.802542,15,29.35,True,LOW
TXN100568,CMP-1568,ACC00011,1516.04,2025-08-04T16:00:00,16,0,Card,ACC00346,ACC00011,ATM-DEL-053,1157.93,1,5441.72,19,3.55,69,5,ATM-MUM-042,19.007954,72.814766,1,25.03,False,LOW
TXN100569,CMP-1569,ACC00000,1498.44,2025-05-05T18:00:00,18,0,NEFT,ACC00179,ACC00000,ATM-JAI-080,922.48,3,3444.22,65,4.17,56,5,ATM-MUM-009,19.0515,72.802542,15,62.26,True,LOW
TXN100570,CMP-1570,ACC00088,4118.27,2025-01-01T04:00:00,4,2,IMPS,ACC00340,ACC00088,ATM-KAN-093,28.71,2,15739.99,145,6.87,75,6,ATM-KAN-007,26.335357,80.217926,10,71.26,True,MEDIUM
TXN100571,CMP-1571,ACC00037,1642.58,2025-09-13T09:00:00,9,5,Wallet,ACC00492,ACC00037,ATM-KAN-051,504.63,3,4966.1,28,6.65,52,5,ATM-PAT-003,25.43501,85.269423,22,63.38,True,MEDIUM
TXN100572,CMP-1572,ACC00071,9827.17,2025-04-05T04:00:00,4,5,Card,ACC00196,ACC00071,ATM-KAN-007,402.86,1,4620.65,26,2.42,52,7,ATM-DEL-010,28.654167,77.079218,17,69.71,True,LOW
TXN100573,CMP-1573,ACC00010,5951.25,2025-09-15T15:00:00,15,0,Card,ACC00293,ACC00010,ATM-MUM-089,1119.55,4,3529.83,34,3.03,65,5,ATM-DEL-002,28.490067,77.085158,8,46.98,True,LOW
TXN100574,CMP-1574,ACC00068,5005.06,2025-07-18T22:00:00,22,4,Wallet,ACC00245,ACC00068,ATM-HYD-036,1146.07,3,1954.34,1,7.38,59,4,ATM-PAT-008,25.523627,85.146512,16,31.27,True,LOW
TXN100575,CMP-1575,ACC00014,37306.26,2025-05-03T15:00:00,15,5,Wallet,ACC00193,ACC00014,ATM-KAN-069,474.46,3,2416.81,33,4.55,89,9,ATM-PAT-008,25.523627,85.146512,17,29.34,True,HIGH
TXN100576,CMP-1576,ACC00024,3516.25,2025-06-21T02:00:00,2,5,IMPS,ACC00458,ACC00024,ATM-JAI-045,914.19,0,5521.02,1,2.67,73,5,ATM-MUM-009,19.0515,72.802542,14,7.67,True,LOW
TXN100578,CMP-1578,ACC00001,32926.27,2025-08-20T19:00:00,19,2,IMPS,ACC00219,ACC00001,ATM-PAT-064,1452.75,4,2386.88,178,8.24,78,7,ATM-MUM-009,19.0515,72.802542,14,5.34,True,HIGH
TXN100581,CMP-1581,ACC00032,4752.2,2025-08-11T03:00:00,3,0,UPI,ACC00192,ACC00032,ATM-MUM-021,1129.97,5,2834.52,19,7.9,51,3,ATM-KAN-012,26.434085,80.434563,17,47.71,True,MEDIUM
TXN100582,CMP-1582,ACC00056,22470.58,2025-04-16T21:00:00,21,2,UPI,ACC00297,ACC00056,ATM-DEL-041,1724.33,4,3600.81,50,4.23,62,6,ATM-BEN-001,13.055118,77.630117,6,10.35,True,CRITICAL
TXN100583,CMP-1583,ACC00066,2293.23,2025-05-26T08:00:00,8,0,Card,ACC00476,ACC00066,ATM-KAN-059,77.02,2,4221.29,54,5.13,60,3,ATM-LUC-005,26.67411,81.115368,16,47.62,True,MEDIUM
TXN100585,CMP-1585,ACC00038,5704.11,2025-05-30T08:00:00,8,4,Wallet,ACC00229,ACC00038,ATM-MUM-034,1146.4,0,5167.91,29,4.61,76,5,ATM-DEL-013,28.505783,77.214124,14,36.23,True,LOW
TXN100586,CMP-1586,ACC00055,10271.31,2025-05-16T14:00:00,14,4,RTGS,ACC00157,ACC00055,ATM-KAN-051,475.27,6,3993.18,10,1.11,68,8,ATM-PAT-006,25.713779,85.034042,19,33.48,True,CRITICAL
TXN100587,CMP-1587,ACC00001,1151.41,2025-06-06T01:00:00,1,4,Card,ACC00302,ACC00001,ATM-JAI-045,950.66,5,2613.89,178,6.13,78,6,ATM-PAT-003,25.43501,85.269423,22,67.55,True,LOW
TXN100588,CMP-1588,ACC00047,2440.8,2025-03-10T13:00:00,13,0,IMPS,ACC00452,ACC00047,ATM-HYD-044,1245.76,2,6263.11,62,3.33,67,8,ATM-DEL-010,28.654167,77.079218,17,60.79,True,LOW
TXN100589,CMP-1589,ACC00043,5746.24,2025-03-03T22:00:00,22,0,IMPS,ACC00146,ACC00043,ATM-MUM-021,1447.5,2,7603.45,98,3.43,66,3,ATM-PAT-006,25.713779,85.034042,20,8.17,True,MEDIUM
TXN100590,CMP-1590,ACC00068,11118.53,2025-08-29T18:00:00,18,4,Card,ACC00430,ACC00068,ATM-KAN-096,490.77,3,1790.62,14,5.86,61,3,ATM-PAT-008,25.523627,85.146512,17,35.55,True,CRITICAL
TXN100592,CMP-1592,ACC00045,3873.63,2025-09-01T09:00:00,9,0,RTGS,ACC00110,ACC00045,ATM-DEL-072,408.16,3,6878.57,49,3.27,70,3,ATM-KAN-012,26.434085,80.434563,18,50.1,True,MEDIUM
TXN100593,CMP-1593,ACC00037,5679.18,2025-06-25T18:00:00,18,2,RTGS,ACC00461,ACC00037,ATM-MUM-034,1450.26,4,5020.12,40,4.58,53,6,ATM-PAT-003,25.43501,85.269423,22,41.1,True,LOW
TXN100594,CMP-1594,ACC00093,26576.96,2025-02-28T16:00:00,16,4,IMPS,ACC00378,ACC00093,ATM-PAT-003,886.29,1,2552.53,5,6.09,64,4,ATM-DEL-010,28.654167,77.079218,18,63.93,True,HIGH
TXN100595,CMP-1595,ACC00057,10886.57,2025-02-02T15:00:00,15,6,NEFT,ACC00135,ACC00057,ATM-LUC-071,411.24,4,2491.9,25,4.37,69,7,ATM-DEL-011,28.539072,77.16089,16,65.93,True,HIGH
TXN100596,CMP-1596,ACC00081,10038.19,2025-08-30T23:00:00,23,5,IMPS,ACC00332,ACC00081,ATM-LUC-037,433.64,5,3797.17,13,8.45,72,8,ATM-DEL-010,28.654167,77.079218,18,4.94,True,HIGH
TXN100597,CMP-1597,ACC00041,26505.03,2025-02-26T08:00:00,8,2,NEFT,ACC00497,ACC00041,ATM-KAN-095,489.29,3,1659.55,30,6.59,64,6,ATM-PAT-003,25.43501,85.269423,23,58.89,True,HIGH
TXN100598,CMP-1598,ACC00098,6293.88,2025-08-26T04:00:00,4,1,Card,ACC00368,ACC00098,ATM-JAI-058,541.13,1,1368.19,64,5.9,57,4,ATM-LUC-005,26.67411,81.115368,14,23.98,True,MEDIUM
TXN100599,CMP-1599,ACC00014,5480.98,2025-06-08T04:00:00,4,6,UPI,ACC00309,ACC00014,ATM-BEN-050,1630.73,3,2934.85,35,7.08,88,7,ATM-PAT-006,25.713779,85.034042,18,20.1,True,LOW
TXN100601,CMP-1601,ACC00049,1014.44,2025-08-06T22:00:00,22,2,Wallet,ACC00392,ACC00049,ATM-KAN-069,488.73,4,1599.77,133,4.7,82,6,ATM-PAT-003,25.43501,85.269423,21,66.8,True,LOW
TXN100602,CMP-1602,ACC00077,3746.49,2025-07-14T10:00:00,10,0,NEFT,ACC00125,ACC00077,ATM-JAI-080,524.62,4,4750.9,25,3.91,63,5,ATM-LUC-005,26.67411,81.115368,16,48.39,True,LOW
TXN100603,CMP-1603,ACC00081,1266.19,2025-04-19T07:00:00,7,5,UPI,ACC00140,ACC00081,ATM-DEL-094,4.87,4,3744.01,32,6.0,72,8,ATM-DEL-010,28.654167,77.079218,16,33.98,True,LOW
TXN100604,CMP-1604,ACC00007,31870.75,2025-01-11T15:00:00,15,5,UPI,ACC00288,ACC00007,ATM-BEN-074,1586.68,2,2253.0,35,3.23,54,8,ATM-LUC-005,26.67411,81.115368,14,2.03,True,CRITICAL
TXN100605,CMP-1605,ACC00038,22491.8,2025-02-20T07:00:00,7,3,NEFT,ACC00475,ACC00038,ATM-PAT-076,854.16,0,4837.5,20,4.24,74,4,ATM-DEL-013,28.505783,77.214124,14,23.35,True,CRITICAL
TXN100606,CMP-1606,ACC00068,3725.42,2025-05-12T08:00:00,8,0,Wallet,ACC00151,ACC00068,ATM-LUC-056,419.71,2,2015.61,11,4.17,59,3,ATM-DEL-011,28.539072,77.16089,15,21.02,True,MEDIUM
TXN100607,CMP-1607,ACC00022,509.4,2025-04-29T16:00:00,16,1,Wallet,ACC00391,ACC00022,ATM-KAN-026,404.45,2,4299.01,54,3.32,78,7,ATM-DEL-010,28.654167,77.079218,18,7.99,True,MEDIUM
TXN100608,CMP-1608,ACC00045,2263.03,2025-04-24T19:00:00,19,3,NEFT,ACC00492,ACC00045,ATM-DEL-094,407.88,2,6894.23,45,5.46,70,2,ATM-KAN-012,26.434085,80.434563,18,63.19,True,LOW
TXN100609,CMP-1609,ACC00064,7056.02,2025-03-23T20:00:00,20,6,IMPS,ACC00192,ACC00064,ATM-MUM-075,1129.45,5,3467.27,40,3.13,54,8,ATM-KAN-096,26.594051,80.379817,2,12.53,False,LOW
TXN100611,CMP-1611,ACC00092,1866.38,2025-03-04T17:00:00,17,1,UPI,ACC00491,ACC00092,ATM-BEN-001,1501.19,1,1988.89,7,5.49,75,3,ATM-KAN-007,26.335357,80.217926,10,45.82,True,LOW
TXN100612,CMP-1612,ACC00095,1158.66,2025-04-27T21:00:00,21,6,UPI,ACC00292,ACC00095,ATM-HYD-036,1044.05,4,7473.8,36,4.17,63,7,ATM-KAN-014,26.483169,80.168622,21,26.71,True,MEDIUM
TXN100613,CMP-1613,ACC00036,3962.99,2025-02-16T07:00:00,7,6,UPI,ACC00100,ACC00036,ATM-JAI-058,224.01,3,4148.58,16,6.39,55,8,ATM-DEL-013,28.505783,77.214124,16,26.32,True,MEDIUM
TXN100614,CMP-1614,ACC00028,10935.7,2025-08-13T05:00:00,5,2,Wallet,ACC00103,ACC00028,ATM-DEL-013,368.09,3,4092.54,199,5.71,57,6,ATM-KAN-014,26.483169,80.168622,22,43.17,True,HIGH
TXN100615,CMP-1615,ACC00073,1559.83,2025-04-03T18:00:00,18,3,Card,ACC00383,ACC00073,ATM-KAN-029,410.29,2,2971.91,65,4.37,68,7,ATM-DEL-010,28.654167,77.079218,16,44.02,True,LOW
TXN100616,CMP-1616,ACC00017,5780.79,2025-01-28T10:00:00,10,1,Card,ACC00335,ACC00017,ATM-BEN-067,1604.11,4,6460.45,150,3.89,71,5,ATM-PAT-006,25.713779,85.034042,18,6.36,True,LOW
TXN100617,CMP-1617,ACC00011,3109.55,2025-06-06T20:00:00,20,4,IMPS,ACC00231,ACC00011,ATM-LUC-056,439.61,0,4670.78,22,5.98,70,6,ATM-PAT-008,25.523627,85.146512,16,2.84,True,LOW
TXN100618,CMP-1618,ACC00061,6983.75,2025-05-07T02:00:00,2,2,UPI,ACC00470,ACC00061,ATM-BEN-017,840.4,1,1249.52,47,5.18,60,5,ATM-MUM-009,19.0515,72.802542,15,11.46,True,LOW
TXN100619,CMP-1619,ACC00073,17452.44,2025-02-05T17:00:00,17,2,RTGS,ACC00119,ACC00073,ATM-PAT-028,499.28,2,3231.62,55,7.32,66,7,ATM-KAN-014,26.483169,80.168622,22,71.57,True,CRITICAL
TXN100620,CMP-1620,ACC00015,5153.29,2025-04-12T08:00:00,8,5,Wallet,ACC00322,ACC00015,ATM-DEL-070,31.9,1,9080.45,25,8.22,71,7,ATM-DEL-013,28.505783,77.214124,15,20.83,True,LOW
TXN100621,CMP-1621,ACC00048,39578.99,2025-01-28T20:00:00,20,1,IMPS,ACC00424,ACC00048,ATM-PAT-008,840.92,3,1487.07,108,3.57,70,5,ATM-DEL-000,28.568734,77.371257,14,23.61,True,HIGH
TXN100622,CMP-1622,ACC00041,12035.15,2025-04-17T13:00:00,13,3,Wallet,ACC00376,ACC00041,ATM-PAT-073,25.69,3,1651.52,33,5.57,65,6,ATM-PAT-003,25.43501,85.269423,22,68.84,True,HIGH
TXN100623,CMP-1623,ACC00050,2198.0,2025-01-26T01:00:00,1,6,Card,ACC00444,ACC00050,ATM-BEN-061,1733.28,1,2806.32,51,4.88,59,8,ATM-DEL-002,28.490067,77.085158,10,45.68,True,LOW
TXN100624,CMP-1624,ACC00050,6061.95,2025-06-02T05:00:00,5,0,UPI,ACC00213,ACC00050,ATM-BEN-020,1615.98,1,3375.97,64,6.34,58,8,ATM-LUC-056,27.001391,81.057123,1,13.76,False,LOW
TXN100625,CMP-1625,ACC00070,3294.2,2025-07-01T14:00:00,14,1,IMPS,ACC00392,ACC00070,ATM-LUC-056,432.15,1,3560.01,16,4.43,58,4,ATM-DEL-010,28.654167,77.079218,17,48.82,True,MEDIUM
TXN100626,CMP-1626,ACC00097,7569.31,2025-08-16T18:00:00,18,5,Wallet,ACC00496,ACC00097,ATM-MUM-032,1460.18,1,3912.83,56,4.8,73,7,ATM-PAT-003,25.43501,85.269423,22,39.59,True,MEDIUM
TXN100627,CMP-1627,ACC00025,2280.93,2025-03-06T10:00:00,10,3,NEFT,ACC00302,ACC00025,ATM-MUM-048,1112.77,4,2844.76,180,3.32,69,7,ATM-KAN-014,26.483169,80.168622,22,54.72,True,MEDIUM
TXN100628,CMP-1628,ACC00055,5042.53,2025-02-07T02:00:00,2,4,Card,ACC00136,ACC00055,ATM-DEL-000,821.77,5,4147.78,15,5.25,69,8,ATM-PAT-006,25.713779,85.034042,20,7.79,True,LOW
TXN100629,CMP-1629,ACC00046,1503.95,2025-02-26T23:00:00,23,2,RTGS,ACC00443,ACC00046,ATM-BEN-074,1586.68,4,2944.85,62,6.69,62,6,ATM-LUC-005,26.67411,81.115368,14,3.12,True,LOW
TXN100630,CMP-1630,ACC00044,3719.47,2025-06-29T21:00:00,21,6,Card,ACC00494,ACC00044,ATM-HYD-044,1243.12,2,5533.31,54,6.76,65,7,ATM-DEL-004,28.650301,77.283906,11,45.59,True,LOW
TXN100631,CMP-1631,ACC00029,1335.77,2025-08-21T19:00:00,19,3,Card,ACC00325,ACC00029,ATM-DEL-041,31.24,2,3784.5,35,2.86,46,6,ATM-DEL-000,28.568734,77.371257,15,59.82,True,LOW
TXN100632,CMP-1632,ACC00031,5688.55,2025-08-05T08:00:00,8,1,Wallet,ACC00157,ACC00031,ATM-JAI-024,231.77,3,2504.75,110,3.1,52,8,ATM-DEL-013,28.505783,77.214124,14,57.65,True,MEDIUM
TXN100633,CMP-1633,ACC00014,25429.78,2025-02-17T03:00:00,3,0,UPI,ACC00275,ACC00014,ATM-BEN-061,1617.74,3,2770.63,31,8.14,88,9,ATM-PAT-008,25.523627,85.146512,15,71.92,True,HIGH
TXN100634,CMP-1634,ACC00027,2733.57,2025-07-23T06:00:00,6,2,Card,ACC00207,ACC00027,ATM-BEN-050,1543.47,2,4299.09,44,4.82,63,3,ATM-KAN-012,26.434085,80.434563,18,56.35,True,LOW
TXN100635,CMP-1635,ACC00018,4050.68,2025-04-20T14:00:00,14,6,UPI,ACC00418,ACC00018,ATM-PAT-031,826.58,5,2606.47,39,2.72,73,6,ATM-DEL-000,28.568734,77.371257,13,6.0,True,LOW
TXN100636,CMP-1636,ACC00036,907.44,2025-03-06T15:00:00,15,3,Wallet,ACC00230,ACC00036,ATM-DEL-092,5.63,4,3845.23,4,2.42,55,7,ATM-DEL-013,28.505783,77.214124,14,60.59,True,MEDIUM
TXN100637,CMP-1637,ACC00001,2225.07,2025-08-30T20:00:00,20,5,NEFT,ACC00338,ACC00001,ATM-KAN-095,489.29,5,2812.53,152,2.77,76,6,ATM-PAT-003,25.43501,85.269423,22,69.84,True,LOW
TXN100638,CMP-1638,ACC00083,5344.71,2025-05-14T18:00:00,18,2,Wallet,ACC00155,ACC00083,ATM-DEL-054,1720.23,2,3015.24,1,3.83,61,5,ATM-BEN-001,13.055118,77.630117,7,66.27,True,LOW
TXN100639,CMP-1639,ACC00076,7710.94,2025-06-18T05:00:00,5,2,RTGS,ACC00261,ACC00076,ATM-PAT-063,489.37,1,5136.4,63,1.45,68,5,ATM-KAN-012,26.434085,80.434563,16,19.13,True,LOW
TXN100641,CMP-1641,ACC00020,6178.04,2025-09-08T10:00:00,10,0,UPI,ACC00350,ACC00020,ATM-BEN-084,536.86,3,3499.68,51,5.32,63,3,ATM-HYD-091,17.53789,78.622542,1,58.31,False,MEDIUM
TXN100645,CMP-1645,ACC00019,410.86,2025-08-06T01:00:00,1,2,Card,ACC00313,ACC00019,ATM-PAT-064,11.91,1,5622.45,44,4.85,65,6,ATM-PAT-008,25.523627,85.146512,15,62.28,True,LOW
TXN100646,CMP-1646,ACC00026,3644.58,2025-03-24T06:00:00,6,0,IMPS,ACC00329,ACC00026,ATM-KAN-007,382.26,2,6095.91,18,4.38,65,8,ATM-DEL-013,28.505783,77.214124,14,8.45,True,LOW
TXN100647,CMP-1647,ACC00090,1362.58,2025-01-12T18:00:00,18,6,IMPS,ACC00170,ACC00090,ATM-KAN-012,27.03,4,8039.96,163,7.55,77,3,ATM-KAN-014,26.483169,80.168622,21,14.97,True,LOW
TXN100649,CMP-1649,ACC00018,876.14,2025-07-19T12:00:00,12,5,Card,ACC00194,ACC00018,ATM-DEL-054,1139.07,5,2643.74,28,5.44,73,6,ATM-MUM-022,18.989161,72.936208,1,43.78,False,LOW
TXN100650,CMP-1650,ACC00081,4194.99,2025-05-23T06:00:00,6,4,Card,ACC00255,ACC00081,ATM-MUM-034,1156.74,5,4088.86,33,5.57,72,8,ATM-DEL-010,28.654167,77.079218,17,1.66,True,LOW
TXN100651,CMP-1651,ACC00003,8883.46,2025-08-18T13:00:00,13,0,RTGS,ACC00154,ACC00003,ATM-PAT-006,493.29,2,6550.81,60,4.38,77,7,ATM-KAN-014,26.483169,80.168622,21,5.1,True,MEDIUM
TXN100652,CMP-1652,ACC00029,2220.31,2025-07-01T07:00:00,7,1,Wallet,ACC00410,ACC00029,ATM-DEL-041,31.24,2,4108.76,36,8.23,47,7,ATM-DEL-000,28.568734,77.371257,13,56.48,True,LOW
TXN100653,CMP-1653,ACC00099,1511.65,2025-08-11T19:00:00,19,0,UPI,ACC00283,ACC00099,ATM-BEN-001,1725.24,2,4784.97,203,4.03,70,5,ATM-DEL-000,28.568734,77.371257,15,70.75,True,LOW
TXN100654,CMP-1654,ACC00023,25178.38,2025-04-10T14:00:00,14,3,NEFT,ACC00464,ACC00023,ATM-BEN-015,1618.75,2,5175.07,10,6.55,58,3,ATM-PAT-006,25.713779,85.034042,19,56.67,True,HIGH
TXN100655,CMP-1655,ACC00004,375.58,2025-09-17T04:00:00,4,2,RTGS,ACC00183,ACC00004,ATM-KAN-059,1531.55,2,2983.0,174,6.3,62,3,ATM-BEN-001,13.055118,77.630117,8,36.08,True,LOW
TXN100656,CMP-1656,ACC00025,4380.05,2025-03-21T04:00:00,4,4,UPI,ACC00213,ACC00025,ATM-PAT-003,523.06,4,2442.25,188,2.6,69,7,ATM-KAN-014,26.483169,80.168622,21,46.59,True,LOW
TXN100657,CMP-1657,ACC00041,6035.93,2025-08-27T18:00:00,18,2,UPI,ACC00415,ACC00041,ATM-KAN-007,402.86,3,1739.1,21,6.71,65,8,ATM-DEL-010,28.654167,77.079218,16,49.77,True,LOW
TXN100658,CMP-1658,ACC00094,13865.11,2025-04-25T19:00:00,19,4,Wallet,ACC00497,ACC00094,ATM-JAI-066,247.59,3,3611.42,92,6.55,76,6,ATM-DEL-010,28.654167,77.079218,16,50.43,True,CRITICAL
TXN100659,CMP-1659,ACC00058,2598.99,2025-03-30T19:00:00,19,6,Card,ACC00366,ACC00058,ATM-BEN-050,1762.54,1,4862.44,27,7.28,53,6,ATM-DEL-004,28.650301,77.283906,12,68.75,True,LOW
TXN100660,CMP-1660,ACC00049,4310.51,2025-03-03T19:00:00,19,0,RTGS,ACC00476,ACC00049,ATM-KAN-029,396.05,4,1323.12,129,5.89,80,6,ATM-DEL-011,28.539072,77.16089,14,58.47,True,LOW
TXN100661,CMP-1661,ACC00038,4129.49,2025-03-10T06:00:00,6,0,NEFT,ACC00325,ACC00038,ATM-PAT-063,855.4,1,5258.09,27,7.28,74,4,ATM-DEL-013,28.505783,77.214124,16,13.78,True,LOW
TXN100662,CMP-1662,ACC00006,1467.08,2025-08-12T17:00:00,17,1,Wallet,ACC00316,ACC00006,ATM-KAN-051,380.17,1,4815.74,52,6.13,68,8,ATM-DEL-000,28.568734,77.371257,15,50.13,True,LOW
TXN100663,CMP-1663,ACC00014,4305.73,2025-07-01T08:00:00,8,1,RTGS,ACC00146,ACC00014,ATM-PAT-073,12.25,2,2674.27,37,4.59,87,8,ATM-PAT-008,25.523627,85.146512,17,23.38,True,LOW
