complaint_id,date,complaint_type,reported_amount,victim_account,suspected_account,transaction_id,channel,city,state,status,risk_score,risk_label
CMP-1688,2025-06-19T05:00:00,Credit Card Fraud,7383.5,ACC00158,ACC00043,TXN100688,Wallet,Lucknow,Uttar Pradesh,Under Investigation,26,LOW
CMP-1689,2025-01-30T23:00:00,Romance Scam,7360.53,ACC00189,ACC00043,TXN100689,Card,Lucknow,Uttar Pradesh,Closed,20,LOW
CMP-1690,2025-04-17T03:00:00,Online Shopping Fraud,5360.54,ACC00430,ACC00019,TXN100690,NEFT,Lucknow,Uttar Pradesh,Under Investigation,31,LOW
CMP-1691,2025-07-29T20:00:00,Loan App Harassment,26431.28,ACC00311,ACC00128,TXN100691,Wallet,Hyderabad,Telangana,Escalated,33,LOW
CMP-1692,2025-06-24T17:00:00,SIM Swap Fraud,61290.19,ACC00384,ACC00026,TXN100692,NEFT,Jaipur,Rajasthan,Under Investigation,73,HIGH
CMP-1693,2025-07-29T09:00:00,Job Fraud,7509.89,ACC00176,ACC00003,TXN100693,RTGS,Delhi,Delhi,Open,50,MEDIUM
CMP-1694,2025-02-13T00:00:00,Loan App Harassment,10812.72,ACC00392,ACC00023,TXN100694,RTGS,Mumbai,Maharashtra,Under Investigation,49,MEDIUM
CMP-1695,2025-08-07T03:00:00,Fake Investment App,7435.0,ACC00463,ACC00052,TXN100695,NEFT,Jaipur,Rajasthan,Open,38,LOW
CMP-1696,2025-02-09T20:00:00,SIM Swap Fraud,852.9,ACC00254,ACC00038,TXN100696,UPI,Hyderabad,Telangana,Open,45,MEDIUM
CMP-1697,2025-08-06T14:00:00,Online Shopping Fraud,904.49,ACC00147,ACC00003,TXN100697,IMPS,Bengaluru,Karnataka,Escalated,41,MEDIUM
CMP-1698,2025-07-16T01:00:00,Loan App Harassment,3844.98,ACC00274,ACC00475,TXN100698,NEFT,Bengaluru,Karnataka,Closed,41,MEDIUM
CMP-1699,2025-02-03T10:00:00,OTP Fraud,5404.94,ACC00493,ACC00364,TXN100699,IMPS,Mumbai,Maharashtra,Under Investigation,32,LOW
CMP-1700,2025-08-23T20:00:00,Loan App Harassment,4483.98,ACC00335,ACC00066,TXN100700,UPI,Lucknow,Uttar Pradesh,Open,5,LOW
CMP-1701,2025-03-24T21:00:00,Loan App Harassment,1115.47,ACC00270,ACC00005,TXN100701,UPI,Delhi,Delhi,Open,46,MEDIUM
CMP-1702,2025-03-19T21:00:00,Loan App Harassment,1383.83,ACC00427,ACC00264,TXN100702,NEFT,Kanpur,Uttar Pradesh,Open,37,LOW
CMP-1703,2025-01-24T19:00:00,OTP Fraud,5627.48,ACC00495,ACC00015,TXN100703,NEFT,Jaipur,Rajasthan,Open,46,MEDIUM
CMP-1704,2025-07-31T09:00:00,Fake Investment App,2712.76,ACC00107,ACC00386,TXN100704,Wallet,Delhi,Delhi,Under Investigation,18,LOW
CMP-1705,2025-05-05T03:00:00,Loan App Harassment,4573.04,ACC00381,ACC00018,TXN100705,Wallet,Jaipur,Rajasthan,Closed,38,LOW
CMP-1706,2025-01-23T01:00:00,Online Shopping Fraud,4449.68,ACC00187,ACC00078,TXN100706,Card,Bengaluru,Karnataka,Closed,46,MEDIUM
CMP-1707,2025-03-25T11:00:00,Job Fraud,4301.82,ACC00166,ACC00086,TXN100707,UPI,Lucknow,Uttar Pradesh,Open,10,LOW
CMP-1708,2025-08-12T14:00:00,Credit Card Fraud,1660.96,ACC00318,ACC00090,TXN100708,RTGS,Delhi,Delhi,Under Investigation,52,MEDIUM
CMP-1709,2025-07-12T15:00:00,Online Shopping Fraud,6054.28,ACC00415,ACC00042,TXN100709,UPI,Hyderabad,Telangana,Escalated,23,LOW
CMP-1710,2025-03-08T19:00:00,Romance Scam,5595.25,ACC00390,ACC00089,TXN100710,NEFT,Hyderabad,Telangana,Under Investigation,32,LOW
CMP-1711,2025-06-25T18:00:00,Credit Card Fraud,4497.95,ACC00340,ACC00028,TXN100711,NEFT,Hyderabad,Telangana,Open,11,LOW
CMP-1712,2025-07-27T05:00:00,SIM Swap Fraud,6688.34,ACC00300,ACC00085,TXN100712,Card,Jaipur,Rajasthan,Open,16,LOW
CMP-1713,2025-05-17T06:00:00,Romance Scam,1536.46,ACC00115,ACC00014,TXN100713,IMPS,Hyderabad,Telangana,Under Investigation,23,LOW
CMP-1714,2025-07-20T15:00:00,Phishing,2152.16,ACC00493,ACC00073,TXN100714,Card,Kanpur,Uttar Pradesh,Open,34,LOW
CMP-1715,2025-01-13T07:00:00,Online Shopping Fraud,5139.23,ACC00266,ACC00009,TXN100715,Card,Delhi,Delhi,Escalated,44,MEDIUM
CMP-1716,2025-03-12T09:00:00,OTP Fraud,31539.97,ACC00402,ACC00079,TXN100716,Card,Patna,Bihar,Open,88,CRITICAL
CMP-1717,2025-02-10T23:00:00,Job Fraud,1459.72,ACC00133,ACC00088,TXN100717,Wallet,Patna,Bihar,Under Investigation,36,LOW
CMP-1718,2025-08-21T01:00:00,Phishing,14939.63,ACC00378,ACC00022,TXN100718,RTGS,Jaipur,Rajasthan,Under Investigation,83,HIGH
CMP-1719,2025-03-29T22:00:00,Phishing,32860.75,ACC00158,ACC00059,TXN100719,Card,Hyderabad,Telangana,Open,77,HIGH
CMP-1720,2025-08-29T23:00:00,Credit Card Fraud,2789.3,ACC00257,ACC00135,TXN100720,Card,Mumbai,Maharashtra,Under Investigation,45,MEDIUM
CMP-1721,2025-09-09T15:00:00,OTP Fraud,6145.43,ACC00353,ACC00007,TXN100721,Wallet,Jaipur,Rajasthan,Open,40,MEDIUM
CMP-1722,2025-03-21T08:00:00,Loan App Harassment,23802.5,ACC00487,ACC00019,TXN100722,Card,Lucknow,Uttar Pradesh,Under Investigation,77,HIGH
CMP-1723,2025-03-24T13:00:00,Loan App Harassment,15888.51,ACC00200,ACC00040,TXN100723,Card,Hyderabad,Telangana,Open,68,HIGH
CMP-1724,2025-05-02T01:00:00,Job Fraud,1676.09,ACC00145,ACC00078,TXN100724,IMPS,Jaipur,Rajasthan,Closed,34,LOW
CMP-1725,2025-01-30T22:00:00,UPI Fraud,4230.3,ACC00131,ACC00070,TXN100725,RTGS,Kanpur,Uttar Pradesh,Closed,47,MEDIUM
CMP-1726,2025-09-14T00:00:00,Credit Card Fraud,25969.52,ACC00156,ACC00115,TXN100726,Card,Jaipur,Rajasthan,Open,52,MEDIUM
CMP-1727,2025-04-29T09:00:00,Fake Investment App,402.47,ACC00464,ACC00048,TXN100727,RTGS,Jaipur,Rajasthan,Under Investigation,20,LOW
CMP-1728,2025-07-09T03:00:00,SIM Swap Fraud,2774.08,ACC00343,ACC00071,TXN100728,Card,Mumbai,Maharashtra,Under Investigation,29,LOW
CMP-1729,2025-03-10T12:00:00,UPI Fraud,1953.83,ACC00247,ACC00443,TXN100729,UPI,Mumbai,Maharashtra,Open,28,LOW
CMP-1730,2025-06-25T00:00:00,OTP Fraud,25609.4,ACC00173,ACC00062,TXN100730,UPI,Lucknow,Uttar Pradesh,Under Investigation,85,CRITICAL
CMP-1731,2025-02-25T01:00:00,Credit Card Fraud,2108.56,ACC00428,ACC00058,TXN100731,Card,Mumbai,Maharashtra,Closed,31,LOW
CMP-1732,2025-01-31T06:00:00,Job Fraud,6632.7,ACC00332,ACC00070,TXN100732,NEFT,Mumbai,Maharashtra,Escalated,12,LOW
CMP-1733,2025-06-26T14:00:00,Fake Investment App,3652.53,ACC00195,ACC00000,TXN100733,RTGS,Bengaluru,Karnataka,Under Investigation,31,LOW
CMP-1734,2025-08-17T13:00:00,UPI Fraud,3440.17,ACC00310,ACC00395,TXN100734,Wallet,Kanpur,Uttar Pradesh,Under Investigation,46,MEDIUM
CMP-1735,2025-06-09T12:00:00,Phishing,3423.68,ACC00460,ACC00074,TXN100735,IMPS,Hyderabad,Telangana,Under Investigation,11,LOW
CMP-1736,2025-05-11T04:00:00,Phishing,15224.64,ACC00338,ACC00066,TXN100736,IMPS,Kanpur,Uttar Pradesh,Closed,67,HIGH
CMP-1737,2025-08-27T08:00:00,Online Shopping Fraud,1699.76,ACC00422,ACC00085,TXN100737,Wallet,Hyderabad,Telangana,Open,27,LOW
CMP-1738,2025-06-26T07:00:00,UPI Fraud,26791.5,ACC00413,ACC00043,TXN100738,Card,Kanpur,Uttar Pradesh,Under Investigation,56,MEDIUM
CMP-1739,2025-07-28T11:00:00,Job Fraud,7620.25,ACC00362,ACC00393,TXN100739,NEFT,Hyderabad,Telangana,Escalated,29,LOW
CMP-1740,2025-06-10T08:00:00,Loan App Harassment,7306.84,ACC00248,ACC00088,TXN100740,RTGS,Kanpur,Uttar Pradesh,Closed,17,LOW
CMP-1741,2025-04-02T14:00:00,UPI Fraud,3856.31,ACC00131,ACC00074,TXN100741,RTGS,Kanpur,Uttar Pradesh,Open,31,LOW
CMP-1742,2025-04-30T18:00:00,OTP Fraud,3673.47,ACC00477,ACC00036,TXN100742,Wallet,Kanpur,Uttar Pradesh,Under Investigation,18,LOW
CMP-1743,2025-02-21T06:00:00,Loan App Harassment,2118.06,ACC00242,ACC00078,TXN100743,UPI,Delhi,Delhi,Open,35,LOW
CMP-1744,2025-02-26T22:00:00,Romance Scam,337.78,ACC00409,ACC00075,TXN100744,NEFT,Delhi,Delhi,Escalated,16,LOW
CMP-1745,2025-01-04T05:00:00,Online Shopping Fraud,4349.77,ACC00233,ACC00030,TXN100745,UPI,Mumbai,Maharashtra,Under Investigation,36,LOW
CMP-1746,2025-04-18T00:00:00,OTP Fraud,3133.71,ACC00143,ACC00404,TXN100746,Card,Jaipur,Rajasthan,Closed,34,LOW
CMP-1747,2025-08-02T19:00:00,OTP Fraud,2303.41,ACC00494,ACC00084,TXN100747,IMPS,Patna,Bihar,Under Investigation,45,MEDIUM
CMP-1748,2025-08-06T13:00:00,UPI Fraud,23769.53,ACC00127,ACC00096,TXN100748,IMPS,Jaipur,Rajasthan,Escalated,57,MEDIUM
CMP-1749,2025-01-04T03:00:00,Online Shopping Fraud,1910.4,ACC00304,ACC00060,TXN100749,IMPS,Hyderabad,Telangana,Escalated,44,MEDIUM
CMP-1750,2025-06-05T09:00:00,Online Shopping Fraud,3366.84,ACC00449,ACC00060,TXN100750,Card,Patna,Bihar,Open,41,MEDIUM
CMP-1751,2025-02-20T11:00:00,SIM Swap Fraud,15695.03,ACC00247,ACC00329,TXN100751,Wallet,Lucknow,Uttar Pradesh,Under Investigation,68,HIGH
CMP-1752,2025-09-16T04:00:00,Job Fraud,2789.15,ACC00149,ACC00426,TXN100752,Wallet,Lucknow,Uttar Pradesh,Under Investigation,31,LOW
CMP-1753,2025-08-27T18:00:00,Credit Card Fraud,266.66,ACC00271,ACC00012,TXN100753,Card,Kanpur,Uttar Pradesh,Open,51,MEDIUM
CMP-1754,2025-03-27T14:00:00,Credit Card Fraud,507.06,ACC00495,ACC00030,TXN100754,IMPS,Hyderabad,Telangana,Escalated,11,LOW
CMP-1755,2025-09-01T23:00:00,UPI Fraud,9993.46,ACC00446,ACC00023,TXN100755,RTGS,Jaipur,Rajasthan,Open,43,MEDIUM
CMP-1756,2025-06-26T03:00:00,Romance Scam,5853.32,ACC00134,ACC00012,TXN100756,NEFT,Lucknow,Uttar Pradesh,Under Investigation,30,LOW
CMP-1757,2025-07-09T01:00:00,Credit Card Fraud,14288.59,ACC00471,ACC00024,TXN100757,UPI,Bengaluru,Karnataka,Open,60,MEDIUM
CMP-1758,2025-02-14T01:00:00,Phishing,17366.41,ACC00404,ACC00027,TXN100758,RTGS,Lucknow,Uttar Pradesh,Closed,66,HIGH
CMP-1759,2025-04-18T15:00:00,Credit Card Fraud,3338.48,ACC00144,ACC00166,TXN100759,IMPS,Delhi,Delhi,Under Investigation,35,LOW
CMP-1760,2025-09-15T00:00:00,Phishing,5205.91,ACC00456,ACC00037,TXN100760,RTGS,Delhi,Delhi,Under Investigation,40,MEDIUM
CMP-1761,2025-09-08T02:00:00,SIM Swap Fraud,1194.82,ACC00241,ACC00088,TXN100761,NEFT,Hyderabad,Telangana,Closed,34,LOW
CMP-1762,2025-01-14T14:00:00,Job Fraud,7665.34,ACC00499,ACC00099,TXN100762,NEFT,Mumbai,Maharashtra,Open,18,LOW
CMP-1763,2025-01-30T07:00:00,Phishing,3443.44,ACC00232,ACC00235,TXN100763,Card,Lucknow,Uttar Pradesh,Open,52,MEDIUM
CMP-1764,2025-06-13T15:00:00,OTP Fraud,2955.78,ACC00412,ACC00082,TXN100764,Wallet,Bengaluru,Karnataka,Under Investigation,45,MEDIUM
CMP-1765,2025-06-28T23:00:00,Loan App Harassment,4513.84,ACC00211,ACC00013,TXN100765,UPI,Patna,Bihar,Closed,56,MEDIUM
CMP-1766,2025-06-13T17:00:00,Romance Scam,4075.17,ACC00137,ACC00093,TXN100766,UPI,Lucknow,Uttar Pradesh,Open,35,LOW
CMP-1767,2025-02-20T19:00:00,Job Fraud,13796.18,ACC00176,ACC00000,TXN100767,NEFT,Hyderabad,Telangana,Closed,63,MEDIUM
CMP-1768,2025-04-07T12:00:00,Online Shopping Fraud,2682.0,ACC00458,ACC00050,TXN100768,RTGS,Mumbai,Maharashtra,Under Investigation,59,MEDIUM
CMP-1769,2025-06-25T14:00:00,Phishing,2358.93,ACC00344,ACC00093,TXN100769,Wallet,Hyderabad,Telangana,Escalated,36,LOW
CMP-1770,2025-06-14T18:00:00,Romance Scam,8599.18,ACC00101,ACC00088,TXN100770,UPI,Bengaluru,Karnataka,Escalated,54,MEDIUM
CMP-1771,2025-04-23T03:00:00,Phishing,713.73,ACC00270,ACC00051,TXN100771,NEFT,Jaipur,Rajasthan,Open,21,LOW
CMP-1772,2025-03-20T17:00:00,Fake Investment App,11037.75,ACC00141,ACC00097,TXN100772,IMPS,Jaipur,Rajasthan,Escalated,94,CRITICAL
CMP-1773,2025-09-02T08:00:00,Phishing,11132.71,ACC00296,ACC00038,TXN100773,RTGS,Lucknow,Uttar Pradesh,Under Investigation,60,MEDIUM
CMP-1774,2025-02-21T07:00:00,Fake Investment App,2723.31,ACC00349,ACC00080,TXN100774,IMPS,Jaipur,Rajasthan,Under Investigation,43,MEDIUM
CMP-1775,2025-05-03T01:00:00,Job Fraud,1561.33,ACC00198,ACC00075,TXN100775,UPI,Lucknow,Uttar Pradesh,Open,49,MEDIUM
CMP-1776,2025-07-13T09:00:00,UPI Fraud,5255.46,ACC00355,ACC00057,TXN100776,UPI,Kanpur,Uttar Pradesh,Closed,18,LOW
CMP-1777,2025-02-03T10:00:00,Phishing,9398.3,ACC00128,ACC00092,TXN100777,IMPS,Jaipur,Rajasthan,Open,31,LOW
CMP-1778,2025-01-16T16:00:00,Credit Card Fraud,2668.1,ACC00447,ACC00374,TXN100778,IMPS,Hyderabad,Telangana,Open,23,LOW
CMP-1779,2025-04-19T21:00:00,Romance Scam,3476.7,ACC00118,ACC00062,TXN100779,Wallet,Delhi,Delhi,Under Investigation,32,LOW
CMP-1780,2025-03-24T02:00:00,UPI Fraud,6162.22,ACC00224,ACC00016,TXN100780,NEFT,Lucknow,Uttar Pradesh,Open,22,LOW
CMP-1781,2025-01-16T00:00:00,Phishing,1847.73,ACC00333,ACC00075,TXN100781,UPI,Delhi,Delhi,Open,51,MEDIUM
CMP-1782,2025-02-02T06:00:00,Fake Investment App,1120.74,ACC00404,ACC00028,TXN100782,Card,Hyderabad,Telangana,Open,45,MEDIUM
CMP-1783,2025-05-09T02:00:00,Credit Card Fraud,750.69,ACC00477,ACC00041,TXN100783,Wallet,Jaipur,Rajasthan,Open,44,MEDIUM
CMP-1784,2025-06-13T19:00:00,Credit Card Fraud,908.75,ACC00264,ACC00027,TXN100784,IMPS,Mumbai,Maharashtra,Escalated,45,MEDIUM
CMP-1785,2025-03-08T07:00:00,OTP Fraud,3223.4,ACC00132,ACC00018,TXN100785,RTGS,Jaipur,Rajasthan,Escalated,30,LOW
CMP-1786,2025-07-25T09:00:00,UPI Fraud,44936.63,ACC00383,ACC00031,TXN100786,IMPS,Jaipur,Rajasthan,Closed,58,MEDIUM
CMP-1787,2025-06-03T01:00:00,Romance Scam,3204.82,ACC00423,ACC00099,TXN100787,UPI,Delhi,Delhi,Open,39,LOW
CMP-1788,2025-07-07T18:00:00,Credit Card Fraud,9611.42,ACC00103,ACC00011,TXN100788,NEFT,Lucknow,Uttar Pradesh,Escalated,54,MEDIUM
CMP-1789,2025-01-04T08:00:00,OTP Fraud,855.9,ACC00455,ACC00098,TXN100789,IMPS,Patna,Bihar,Under Investigation,52,MEDIUM
CMP-1790,2025-08-13T07:00:00,OTP Fraud,1583.46,ACC00427,ACC00057,TXN100790,Wallet,Mumbai,Maharashtra,Under Investigation,24,LOW
CMP-1791,2025-03-28T13:00:00,Phishing,14594.3,ACC00405,ACC00063,TXN100791,RTGS,Lucknow,Uttar Pradesh,Under Investigation,90,CRITICAL
CMP-1792,2025-07-30T21:00:00,Phishing,1964.51,ACC00278,ACC00071,TXN100792,Wallet,Kanpur,Uttar Pradesh,Open,43,MEDIUM
CMP-1793,2025-02-04T15:00:00,Online Shopping Fraud,3195.09,ACC00416,ACC00097,TXN100793,IMPS,Delhi,Delhi,Closed,33,LOW
CMP-1794,2025-02-05T00:00:00,Fake Investment App,3190.45,ACC00494,ACC00026,TXN100794,UPI,Hyderabad,Telangana,Open,18,LOW
CMP-1795,2025-04-03T21:00:00,OTP Fraud,4998.54,ACC00450,ACC00060,TXN100795,RTGS,Mumbai,Maharashtra,Under Investigation,28,LOW
CMP-1796,2025-06-26T22:00:00,Loan App Harassment,18658.61,ACC00127,ACC00036,TXN100796,NEFT,Lucknow,Uttar Pradesh,Open,80,HIGH
CMP-1797,2025-01-22T09:00:00,OTP Fraud,12740.59,ACC00122,ACC00006,TXN100797,IMPS,Hyderabad,Telangana,Closed,71,HIGH
CMP-1798,2025-02-09T03:00:00,Romance Scam,3159.7,ACC00348,ACC00009,TXN100798,Wallet,Lucknow,Uttar Pradesh,Closed,33,LOW
CMP-1799,2025-02-17T23:00:00,Fake Investment App,40897.67,ACC00314,ACC00086,TXN100799,UPI,Jaipur,Rajasthan,Closed,62,MEDIUM
CMP-1800,2025-07-08T08:00:00,Fake Investment App,3254.24,ACC00216,ACC00094,TXN100800,Card,Jaipur,Rajasthan,Under Investigation,29,LOW
CMP-1801,2025-03-23T15:00:00,Job Fraud,12131.98,ACC00137,ACC00062,TXN100801,IMPS,Bengaluru,Karnataka,Open,75,HIGH
CMP-1802,2025-07-31T19:00:00,Romance Scam,2463.21,ACC00412,ACC00049,TXN100802,RTGS,Bengaluru,Karnataka,Under Investigation,47,MEDIUM
CMP-1803,2025-07-18T03:00:00,OTP Fraud,19177.58,ACC00423,ACC00034,TXN100803,UPI,Bengaluru,Karnataka,Open,91,CRITICAL
CMP-1804,2025-01-07T18:00:00,OTP Fraud,3663.45,ACC00243,ACC00059,TXN100804,NEFT,Lucknow,Uttar Pradesh,Under Investigation,40,MEDIUM
CMP-1805,2025-07-31T01:00:00,OTP Fraud,3309.53,ACC00251,ACC00081,TXN100805,Wallet,Bengaluru,Karnataka,Closed,65,HIGH
CMP-1806,2025-05-22T22:00:00,Fake Investment App,6931.41,ACC00144,ACC00066,TXN100806,Wallet,Bengaluru,Karnataka,Under Investigation,39,LOW
CMP-1807,2025-03-13T21:00:00,Fake Investment App,3185.1,ACC00336,ACC00093,TXN100807,IMPS,Hyderabad,Telangana,Under Investigation,33,LOW
CMP-1808,2025-06-24T05:00:00,Credit Card Fraud,2034.74,ACC00322,ACC00075,TXN100808,UPI,Jaipur,Rajasthan,Closed,22,LOW
CMP-1809,2025-01-17T04:00:00,Online Shopping Fraud,4837.77,ACC00122,ACC00060,TXN100809,UPI,Patna,Bihar,Escalated,33,LOW
CMP-1810,2025-01-22T16:00:00,Romance Scam,3191.36,ACC00371,ACC00089,TXN100810,Card,Patna,Bihar,Escalated,43,MEDIUM
CMP-1811,2025-07-23T19:00:00,Job Fraud,5101.88,ACC00142,ACC00001,TXN100811,IMPS,Bengaluru,Karnataka,Under Investigation,37,LOW
CMP-1812,2025-01-22T15:00:00,UPI Fraud,24870.84,ACC00283,ACC00082,TXN100812,Card,Mumbai,Maharashtra,Closed,90,CRITICAL
CMP-1813,2025-03-21T20:00:00,UPI Fraud,8893.35,ACC00182,ACC00073,TXN100813,Card,Kanpur,Uttar Pradesh,Escalated,46,MEDIUM
CMP-1814,2025-06-15T09:00:00,SIM Swap Fraud,725.36,ACC00495,ACC00090,TXN100814,RTGS,Hyderabad,Telangana,Under Investigation,43,MEDIUM
CMP-1815,2025-05-05T19:00:00,SIM Swap Fraud,4165.07,ACC00460,ACC00080,TXN100815,Wallet,Hyderabad,Telangana,Open,43,MEDIUM
CMP-1816,2025-05-02T16:00:00,Credit Card Fraud,2081.72,ACC00251,ACC00034,TXN100816,Wallet,Lucknow,Uttar Pradesh,Under Investigation,29,LOW
CMP-1817,2025-06-09T07:00:00,UPI Fraud,2791.99,ACC00450,ACC00042,TXN100817,Wallet,Bengaluru,Karnataka,Escalated,32,LOW
CMP-1818,2025-04-01T20:00:00,UPI Fraud,11327.62,ACC00126,ACC00046,TXN100818,NEFT,Jaipur,Rajasthan,Under Investigation,62,MEDIUM
CMP-1819,2025-06-13T20:00:00,Fake Investment App,4458.48,ACC00189,ACC00090,TXN100819,IMPS,Jaipur,Rajasthan,Open,36,LOW
CMP-1820,2025-01-15T06:00:00,Credit Card Fraud,1193.4,ACC00222,ACC00083,TXN100820,RTGS,Jaipur,Rajasthan,Under Investigation,36,LOW
CMP-1821,2025-02-13T11:00:00,Loan App Harassment,2349.17,ACC00485,ACC00028,TXN100821,Wallet,Bengaluru,Karnataka,Open,33,LOW
CMP-1822,2025-04-14T11:00:00,Romance Scam,16059.03,ACC00241,ACC00047,TXN100822,Wallet,Patna,Bihar,Open,73,HIGH
CMP-1823,2025-05-18T11:00:00,Loan App Harassment,19255.11,ACC00340,ACC00086,TXN100823,Card,Delhi,Delhi,Escalated,70,HIGH
CMP-1824,2025-08-21T20:00:00,Romance Scam,1945.46,ACC00444,ACC00133,TXN100824,UPI,Jaipur,Rajasthan,Open,39,LOW
CMP-1825,2025-03-13T01:00:00,Phishing,6139.87,ACC00300,ACC00247,TXN100825,UPI,Delhi,Delhi,Closed,41,MEDIUM
CMP-1826,2025-07-14T07:00:00,Fake Investment App,2919.57,ACC00241,ACC00018,TXN100826,Wallet,Mumbai,Maharashtra,Under Investigation,43,MEDIUM
CMP-1827,2025-01-01T09:00:00,OTP Fraud,2045.44,ACC00250,ACC00087,TXN100827,Card,Lucknow,Uttar Pradesh,Under Investigation,66,HIGH
CMP-1828,2025-08-13T02:00:00,Fake Investment App,10562.61,ACC00315,ACC00082,TXN100828,UPI,Jaipur,Rajasthan,Open,99,CRITICAL
CMP-1829,2025-03-15T19:00:00,Job Fraud,12238.22,ACC00218,ACC00066,TXN100829,Wallet,Lucknow,Uttar Pradesh,Under Investigation,85,CRITICAL
CMP-1830,2025-08-16T17:00:00,Online Shopping Fraud,11360.52,ACC00435,ACC00041,TXN100830,Wallet,Jaipur,Rajasthan,Under Investigation,63,MEDIUM
CMP-1831,2025-03-22T05:00:00,Loan App Harassment,5655.01,ACC00334,ACC00016,TXN100831,IMPS,Hyderabad,Telangana,Closed,32,LOW
CMP-1832,2025-07-04T05:00:00,UPI Fraud,6709.97,ACC00216,ACC00036,TXN100832,IMPS,Kanpur,Uttar Pradesh,Escalated,37,LOW
CMP-1833,2025-01-29T05:00:00,OTP Fraud,1947.96,ACC00245,ACC00021,TXN100833,RTGS,Jaipur,Rajasthan,Under Investigation,46,MEDIUM
CMP-1834,2025-06-12T01:00:00,OTP Fraud,30583.36,ACC00193,ACC00462,TXN100834,IMPS,Kanpur,Uttar Pradesh,Under Investigation,31,LOW
CMP-1835,2025-06-28T19:00:00,Romance Scam,6923.07,ACC00159,ACC00040,TXN100835,NEFT,Bengaluru,Karnataka,Under Investigation,40,MEDIUM
CMP-1836,2025-06-24T00:00:00,SIM Swap Fraud,2689.4,ACC00194,ACC00090,TXN100836,NEFT,Jaipur,Rajasthan,Open,35,LOW
CMP-1837,2025-07-30T07:00:00,Phishing,757.9,ACC00290,ACC00020,TXN100837,UPI,Mumbai,Maharashtra,Under Investigation,40,MEDIUM
CMP-1838,2025-07-23T21:00:00,OTP Fraud,15168.09,ACC00355,ACC00058,TXN100838,UPI,Patna,Bihar,Closed,71,HIGH
CMP-1839,2025-03-11T12:00:00,Credit Card Fraud,3112.41,ACC00431,ACC00060,TXN100839,RTGS,Jaipur,Rajasthan,Closed,45,MEDIUM
CMP-1840,2025-09-06T02:00:00,Phishing,1126.56,ACC00389,ACC00056,TXN100840,RTGS,Mumbai,Maharashtra,Open,36,LOW
CMP-1841,2025-04-22T01:00:00,UPI Fraud,2491.29,ACC00120,ACC00070,TXN100841,Card,Hyderabad,Telangana,Open,20,LOW
CMP-1842,2025-04-25T23:00:00,Fake Investment App,9642.08,ACC00328,ACC00041,TXN100842,Wallet,Bengaluru,Karnataka,Open,44,MEDIUM
CMP-1843,2025-05-20T20:00:00,Romance Scam,19840.55,ACC00492,ACC00002,TXN100843,RTGS,Bengaluru,Karnataka,Open,63,MEDIUM
CMP-1844,2025-09-16T07:00:00,Credit Card Fraud,13357.8,ACC00362,ACC00062,TXN100844,Wallet,Delhi,Delhi,Open,80,HIGH
CMP-1845,2025-08-27T17:00:00,Job Fraud,1708.19,ACC00441,ACC00018,TXN100845,NEFT,Lucknow,Uttar Pradesh,Escalated,20,LOW
CMP-1846,2025-01-06T18:00:00,Romance Scam,32235.09,ACC00290,ACC00044,TXN100846,Wallet,Patna,Bihar,Under Investigation,72,HIGH
CMP-1847,2025-02-06T10:00:00,Job Fraud,962.99,ACC00210,ACC00056,TXN100847,Card,Delhi,Delhi,Escalated,33,LOW
CMP-1848,2025-01-31T20:00:00,Job Fraud,3375.35,ACC00183,ACC00054,TXN100848,IMPS,Kanpur,Uttar Pradesh,Escalated,35,LOW
CMP-1849,2025-07-28T23:00:00,Online Shopping Fraud,5409.27,ACC00173,ACC00060,TXN100849,NEFT,Delhi,Delhi,Closed,64,MEDIUM
CMP-1850,2025-08-17T22:00:00,Loan App Harassment,3386.53,ACC00402,ACC00011,TXN100850,Card,Delhi,Delhi,Open,53,MEDIUM
CMP-1851,2025-06-03T16:00:00,OTP Fraud,3794.7,ACC00384,ACC00072,TXN100851,IMPS,Mumbai,Maharashtra,Escalated,18,LOW
CMP-1852,2025-08-04T15:00:00,Loan App Harassment,33605.88,ACC00295,ACC00062,TXN100852,Wallet,Mumbai,Maharashtra,Open,63,MEDIUM
CMP-1853,2025-01-31T09:00:00,UPI Fraud,2448.36,ACC00352,ACC00059,TXN100853,IMPS,Kanpur,Uttar Pradesh,Open,42,MEDIUM
CMP-1854,2025-02-18T22:00:00,Loan App Harassment,2328.0,ACC00253,ACC00425,TXN100854,Card,Kanpur,Uttar Pradesh,Under Investigation,25,LOW
CMP-1855,2025-09-10T17:00:00,Phishing,11809.92,ACC00351,ACC00430,TXN100855,NEFT,Mumbai,Maharashtra,Open,40,MEDIUM
CMP-1856,2025-01-31T16:00:00,Credit Card Fraud,20380.33,ACC00134,ACC00046,TXN100856,Card,Hyderabad,Telangana,Under Investigation,75,HIGH
CMP-1857,2025-05-13T14:00:00,SIM Swap Fraud,377.4,ACC00421,ACC00088,TXN100857,Wallet,Kanpur,Uttar Pradesh,Escalated,6,LOW
CMP-1858,2025-07-19T15:00:00,Romance Scam,2075.15,ACC00232,ACC00007,TXN100858,RTGS,Lucknow,Uttar Pradesh,Open,60,MEDIUM
CMP-1859,2025-05-19T17:00:00,SIM Swap Fraud,8896.38,ACC00282,ACC00034,TXN100859,UPI,Mumbai,Maharashtra,Under Investigation,45,MEDIUM
